title,category,city,postal,state,address,phone,website,rating,reviews,claimed,categories,placeId,lat,lng,imagesCount,_reason
Divya Jyoti Bhrama kumari,Yoga studio,"Chandigarh, Zirakpur",140604,Punjab,"Modern Enclave, kothi number 1, Baltana, Sector 19, Chandigarh, Zirakpur, Punjab 140604, India",+91 79738 28126,,,,False,['Yoga studio'],ChIJAxkXP-2VDzkRe8wYhCXRzh0,30.6714987,76.8308949,16,primary_cat
Yoga Point,Yoga studio,Panchkula,134113,Haryana,"137A, near Sector 19, Wadhawa Nagar, Dhakoli, Panchkula, Haryana 134113, India",,,4,11,False,"['Yoga studio', 'Gym']",ChIJPQ7sQrGUDzkRKQPFm5AgXcM,30.6644711,76.8325931,19,primary_cat
gym,Fitness center,Zirakpur,140603,Punjab,"Second Floor, SOHI TOWERS, SCO 28, Govind VIhar, Baltana, Sector 19, Zirakpur, Punjab 140603, India",+91 87279 21117,https://amitcreations.studentataarcodes.in/,,,False,['Fitness center'],ChIJrbkQHLKVDzkR1fN78NJUkFU,30.6641961,76.8275811,5,primary_cat
Satya Fitness Point,Gym,Zirakpur,140604,Punjab,"Modern Enclave, SCO 59, Baltana, Tribune Colony, Sector 19, Zirakpur, Punjab 140604, India",+91 98881 22193,,3.7,54,True,['Gym'],ChIJC3JOAK2UDzkRm4i7_HilG-8,30.6710865,76.8307682,12,primary_cat
FITNESS PRO GYM,Gym,Chandigarh,160003,Chandigarh,"15, Tribune Colony, Raipur Khurd, Chandigarh, 160003, India",+91 98726 16242,,4.7,38,True,['Gym'],ChIJfUdMYFjrDzkRhMglqfknQso,30.6769855,76.8096693,18,primary_cat
Core Fitness First Gym,Fitness center,Panchkula,134113,Haryana,"Baltana Main Rd, Shree Ram Atta Chakki, Ekta Vihar, Sector 19, Panchkula, Haryana 134113, India",,,4.1,47,False,['Fitness center'],ChIJc4u5LrCUDzkRU6zn4I4pV24,30.6685998,76.8350452,6,primary_cat
Aesthetics Fitness Club,Gym,"Zirakpur, Gazipur",140603,Punjab,"Top floor, Motiaz Pacific center Opposite Ananta Square, Gazipur Rd, Zirakpur, Punjab 140603, India",+91 93535 82305,,4.9,81,False,['Gym'],ChIJF9pvgqmVDzkRDmU8uKxkMvw,30.640507,76.8300868,24,primary_cat
Revive Fitnes Gym,Gym,Zirakpur,140603,Punjab,"SCO-1, 2nd Floor, Sushma Square, Market, Old Ambala Rd, opposite Maple Apartments, Dhakoli, Punjab 140603, India",+91 88375 19996,https://revivefitnes.com/,4.7,135,False,"['Gym', 'Fitness center']",ChIJSeDQroaVDzkRMBV258rz58k,30.6479691,76.8459419,90,primary_cat
The Muscle Bar,Gym,"Zirakpur, Gazipur",140603,Punjab,"Gazipur Road, Showroom no.9 & 10 First Floor- Ananta Square, Zirakpur, Punjab 140603, India",+91 98773 65342,,4.8,64,False,"['Gym', 'Fitness center']",ChIJJSVJuROVDzkRkIy4qcUOf7o,30.6405215,76.8298032,45,primary_cat
OG Fitness,Gym,Zirakpur,160104,Punjab,"Sco 5-6 second Floor, Chaura bazar, Dhakoli, Zirakpur, Punjab 160104, India",+91 62803 88200,,4.8,519,False,['Gym'],ChIJ986z9lCVDzkRv3CZkrjGCcI,30.6498065,76.844097,74,primary_cat
Getfitwithraju,Personal trainer,"Zirakpur, Kishanpura",160104,Punjab,"Swami Enclave, 51c, near Green Valley, apartment, Dhakoli, Zirakpur, Kishanpura, Punjab 160104, India",,https://www.getfitwithraju.com/,5,32,False,['Personal trainer'],ChIJKzZpOl2VDzkRTDcbviL9vac,30.6494715,76.8489811,20,primary_cat
Muscle Matrix Unisex Gym,Gym,"Zirakpur, Gazipur",140603,Punjab,"Gate No 2, SC0 4-4-5, Nagla Rd, opp. Maya Garden City Road, Zirakpur, Gazipur, Punjab 140603, India",,,5,9,False,['Gym'],ChIJp51hONKVDzkR9zHrrEzujPg,30.6300505,76.827813,28,primary_cat
The workout gym,Gym,"chandigarh, Zirakpur",140603,Punjab,"sco-26/27, ambala highway, above IDBI bank, chandigarh, Zirakpur, Punjab 140603, India",+91 96466 46009,,5,45,False,['Gym'],ChIJTe9ABRvrDzkRnBWTPlwbbhE,30.649945,76.8224131,5,primary_cat
Lord's Gym,Gym,"Zirakpur, Gazipur",140603,Punjab,"Lord's Gym, Kundan Plaza, E VIP Rd, Bishanpura, Zirakpur, Punjab 140603, India",+91 79862 33896,,4.3,54,False,['Gym'],ChIJYYo6_5TrDzkRdWut7DXUkKA,30.6425502,76.8258691,33,primary_cat
Rajveer Sharma Fitness trainer,Personal trainer,"Zirakpur, Sanauli",140603,Punjab,"platinum homes, 201B, Zirakpur, Sanauli, Punjab 140603, India",+91 97804 99561,,4.9,25,False,['Personal trainer'],ChIJrW9GG3yVDzkRnKhTb4nURzk,30.6369284,76.8483833,15,primary_cat
Sharp Fitness,Gym,Zirakpur,140603,Punjab,"JMR City walk, Chandigarh Road, Zirakpur, Punjab 140603, India",+91 82840 22068,https://www.sharpfitness.co.in/,4.7,50,False,['Gym'],ChIJhYgqtYvrDzkRIK8q4ROQh3k,30.6472929,76.8222564,3,primary_cat
VIGOUR GYM,Gym,Zirakpur,140603,Punjab,"Second Floor, SCO 1 and 2, VIP Rd, Zirakpur, Punjab 140603, India",+91 95019 79700,,4.6,233,False,['Gym'],ChIJf7UxzCjrDzkRK0fOh9Q3tRc,30.6385965,76.8164874,91,primary_cat
Burn Gym | Best Gym in Zirakpur | Premium Fitness | Burn Gym Ambala Road,Gym,Zirakpur,140603,Punjab,"4th Floor, SS Infinity, Ambala - Chandigarh Expy, Zirakpur, Punjab 140603, India",+91 83606 03201,https://burngym.com/,4.8,513,False,['Gym'],ChIJ57H3FwHrDzkRuGMum05_1ws,30.6279609,76.8244942,198,primary_cat
Octane Fitness Prime Zirakpur,Gym,Zirakpur,140603,Punjab,"SS Emporia, SCO 1-11, 2nd Floor, Ambala - Chandigarh Expy, Zirakpur, Punjab 140603, India",+91 90417 09909,,4.5,618,False,"['Gym', 'Fitness center']",ChIJdcg7_LPrDzkRNFP5Cf7-Ie0,30.6277065,76.8231887,128,primary_cat
FitTogether Gym,Gym,Zirakpur,140603,Punjab,"Royal Estate,Sco no 4, 2nd & 3rd floor, Ambala - Chandigarh Expy, Highway, Zirakpur, Punjab 140603, India",+91 80547 26016,,4.9,78,False,['Gym'],ChIJ3fEcl4HrDzkRmLaAxvrBCrs,30.6494207,76.8221786,28,primary_cat
EverFit Gym & Spa,Gym,Zirakpur,140603,Punjab,"Gate no. 1, Nirmal Chhaya Club House, VIP Rd, Zirakpur, Punjab 140603, India",+91 82195 31003,,4.9,227,False,['Gym'],ChIJR38vwgfrDzkRn7RUHsGUH9M,30.6374015,76.8173588,43,primary_cat
Tuff Gyms,Gym,Zirakpur,140603,Punjab,"2nd Floor, Orbit Signature Walk, S-201 & S-202, Zirakpur, Punjab 140603, India",+91 84270 32187,,4.8,187,False,"['Gym', 'Aerobics instructor', 'Weight loss service', 'Weightlifting area', 'Wellness center', 'Wellness program']",ChIJA2ScCp3rDzkR8_gZTXkdT7I,30.6383859,76.8207523,72,primary_cat
HYPE THE GYM ZIRAKPUR,Gym,Zirakpur,140603,Punjab,"Second Floor, Hype the gym, market, VIP Rd, opp. B-Block, Zirakpur, Punjab 140603, India",+91 99995 01352,http://hypethegym.com/,4.4,167,True,['Gym'],ChIJmVaVMPrrDzkReUtfG_SpCFU,30.6384029,76.8159218,22,primary_cat
Orayu Yogshala,Yoga studio,Zirakpur,160104,Punjab,"Showroom No.4, 2nd Floor, Market, Sushma Square Rd, opposite Maple Heights, Dhakoli, Zirakpur, Punjab 160104, India",+91 94657 32578,,4.9,123,False,['Yoga studio'],ChIJlaDkqLiVDzkRhp0rN_UBzMQ,30.6469131,76.8453798,57,primary_cat
Aarogyata Yoga Studio,Yoga studio,"Zirakpur, Gazipur",140603,Punjab,"Shop No - 7, Lower Ground Floor, Akriti Complex, Friends Enclave, Zirakpur, Gazipur, Punjab 140603, India",+91 90999 98181,,5,59,False,['Yoga studio'],ChIJRcTshJyVDzkRrbJwsyAYbiM,30.6360095,76.8266119,14,primary_cat
yoga class in Zirakpur,Yoga studio,"Zirakpur, Gazipur",160022,Punjab,"Gazipur Rd, Zirakpur, Gazipur, Punjab 160022, India",,,,,False,['Yoga studio'],ChIJSfDm3sqVDzkR35TwxodsiCw,30.6386581,76.8329724,0,primary_cat
Aarogyata Yogshala,Yoga studio,"Zirakpur, Gazipur",140603,Punjab,"2, Silver City Extension, Zirakpur, Gazipur, Punjab 140603, India",,,5,4,False,['Yoga studio'],ChIJ0ajlXujrDzkRCg9B_NKMNwU,30.6389683,76.8243327,20,primary_cat
YoKalp (Yoga & Pilates Studio),Yoga studio,Zirakpur,140603,Punjab,"2nd floor, Block-A, Chandigarh Citi Centre, E VIP Rd, near Metro Cash N Carry, Zirakpur, Punjab 140603, India",+91 89680 66344,,4.8,61,False,"['Yoga studio', 'Personal trainer', 'Youth organization']",ChIJ6zvqRLrrDzkR_Qw5_MbtHy0,30.6390178,76.8207171,19,primary_cat
Rudra Yoga Studio,Yoga studio,Zirakpur,140603,Punjab,"SCO-23, Guru Nanak Enclave, Dhakoli, Zirakpur, Punjab 140603, India",+91 80774 47832,,5,20,False,['Yoga studio'],ChIJgSFO_a6VDzkRh42m9YIKoXY,30.6528463,76.8451824,26,primary_cat
Breathe and Heal - Zirakpur,Yoga studio,Zirakpur,140603,Punjab,"VIP Rd, opposite VCARE HOSPITAL, Zirakpur, Punjab 140603, India",+91 96467 28007,https://breathe-and-heal.localo.site/,5,28,False,"['Yoga studio', 'Fortune telling services', 'Meditation center', 'Reiki therapist', 'Wellness center']",ChIJYZL310rrDzkRY4sizKPJvhg,30.6389007,76.8164414,172,primary_cat
Avni Yoga Studio,Yoga studio,"Kishanpura, Zirakpur",140603,Punjab,"Balaji Tower, E-604, Dhakoli, Kishanpura, Zirakpur, Punjab 140603, India",+91 93991 37373,https://www.avniyagastudio.com/,5,17,False,['Yoga studio'],ChIJ1XMQ7FCVDzkRPyNzrlrwtlo,30.6495201,76.8539583,39,primary_cat
Kudrat Dance & Fitness Squad Zirakpur,Dance school,"Zirakpur, Gazipur",140603,Punjab,"Shop no 8, First Floor, Ananta Square, Gazipur Rd, Zirakpur, Gazipur, Punjab 140603, India",+91 90560 07823,https://www.kudratclub.in/,5,9,False,"['Dance school', 'Fitness center']",ChIJTxke1qOVDzkRzBPb51EVEkA,30.6408504,76.8292712,3,secondary_cat
Thakur Yoga & Fitness Hub,Yoga studio,Zirakpur,140603,Punjab,"Royale Estate-2, SCO 14, Zirakpur, Punjab 140603, India",+91 70097 88364,,4.5,35,False,"['Yoga studio', 'Gym', 'Fitness center']",ChIJvf3CujPrDzkRFejmakidOfw,30.648874,76.8222531,6,primary_cat
Yoga Plus,Yoga studio,Zirakpur,140603,Punjab,"74 A , Level, 2, Patiala Rd, near Yes Bank, Balaji Enclave, Utrathiya, Zirakpur, Punjab 140603, India",+91 98728 95727,https://sites.google.com/view/yoga-plus-studio/home,4.9,86,False,"['Yoga studio', 'Meditation center', 'Youth care service']",ChIJq6oz80rrDzkRqBisVJxdI5A,30.6522201,76.8181925,74,primary_cat
"Pro Ultimate Gyms - Ambala Road, Zirakpur",Gym,"Zirakpur, Gazipur",140603,Punjab,"Third Floor, SCO 1-2-3, Ambala - Chandigarh Rd, opposite Cosmo Mall, Friends Enclave, Zirakpur, Gazipur, Punjab 140603, India",+91 62398 93009,,4.8,630,False,['Gym'],ChIJ6ZYsNA7rDzkR07dBOsHk8aQ,30.6368582,76.8233478,77,primary_cat
FitFusion dance studio,Dance school,Zirakpur,160104,Punjab,"shop no 127, Vasant Vihar Phase-2, Krishna Enclave, Dhakoli, Zirakpur, Punjab 160104, India",+91 98766 56797,,4.5,40,False,"['Dance school', 'Fitness center']",ChIJkxHVc8GUDzkRxEnwH1a1ZSw,30.652187,76.8409355,57,secondary_cat
JD Dance & Fitness Studio,Dance school,Zirakpur,160104,Punjab,"Sco:- 24 ,FF Floor, Guru Nanak Main Market, Old Ambala Rd, Guru Nanak Enclave, Dhakoli, Zirakpur, Punjab 160104, India",+91 99155 66691,https://sites.google.com/view/jd-dance-fitness-studio?usp=sharing,5,25,False,['Dance school'],ChIJt2QPbniVDzkRcuz5HMCgdqY,30.6529069,76.8450388,111,title_keyword
BMS (BODY MIND SOUL)Goodlife wellness club,Wellness center,"Mohali, Zirakpur",160104,Punjab,"SCO-40, First floor, Guru nanak market, Old Ambala Rd, Dhakoli, Mohali, Zirakpur, Punjab 160104, India",+91 90230 73616,https://famliya.com/blogs/the-best-free-learning-pod-community-platform-for-live-classes-in-2026,5,48,False,"['Wellness center', ""Children's cafe"", 'Fitness center', 'Nutritionist', ""Women's health clinic"", 'Physical fitness program', 'Weight loss service', 'Wellness program', 'Yoga studio']",ChIJL60r0XCVDzkRcvlg6js6gRI,30.6534133,76.8441594,45,primary_cat
URBAN AKHADA HALLOMAJRA,Gym,Chandigarh,160002,Chandigarh,"SCO 1790-1791, TOP FLOOR, Deep Complex, Hallo Majra, Chandigarh, 160002, India",+91 99880 94737,,4.9,28,False,['Gym'],ChIJLXbuw0jtDzkRx74QsbyZlH8,30.6908227,76.7953266,20,primary_cat
The Brutal Fitness,Gym,Chandigarh,160002,Chandigarh,"Dove hotel basement, plot no 233, Hallo Majra, Chandigarh, 160002, India",,,3.7,832,False,"['Gym', 'Hotel']",ChIJq2i0hZfsDzkREfE83lgPq58,30.6887182,76.8003546,254,primary_cat
Muscle Garage,Gym,Chandigarh,160002,Chandigarh,"Shop no 2 basement, near Baba Samadha Mandir, Hallo Majra, Chandigarh, 160002, India",+91 78378 42807,,3,2,False,['Gym'],ChIJn3KLCWPtDzkR6kkZcW-OipU,30.6867029,76.7951389,1,primary_cat
Icon Fitness,Gym,Panchkula,160104,Punjab,"Trishala Rd, Sector 20, Panchkula, Punjab 160104, India",+91 86996 89667,,4.8,61,False,['Gym'],ChIJ_R04b3mVDzkReOfC8hFzp9s,30.6587456,76.8642736,59,primary_cat
BODY PULSE GYM,Fitness center,"Zirakpur, Fatehpur",160104,Punjab,"SCO 15-16, Peer Muchalla Rd, next to SBI bank kaushal gynae main market barrier, Sector 20, Zirakpur, Fatehpur, Punjab 160104, India",+91 98721 96004,,4.3,126,False,"['Fitness center', 'Gym']",ChIJF6tcZI2UDzkR-5BGe6_kS2M,30.6622084,76.8609986,55,primary_cat
Gymaholic wellness studio pkl,Gym,"Zirakpur, Sanauli",160104,Punjab,"Tricity Plaza, SCO 1-6 Addjoing, Trishala Rd, Peer Muchalla, Zirakpur, Sanauli, Punjab 160104, India",+91 98000 03437,,4.9,174,False,"['Gym', 'Hip hop dance class', 'Yoga studio']",ChIJhe-Z2b2VDzkReFqw6ehtXCY,30.6609762,76.8607938,31,primary_cat
Anant Yogalaya Peer Muchalla (Zirakpur),Yoga studio,"Zirakpur, Sanauli",160104,Punjab,"first floor, Metro Town, shopping center, 10-11, Dhakoli, Zirakpur, Sanauli, Punjab 160104, India",,https://www.anantyogalaya.yoga/,5,25,False,['Yoga studio'],ChIJOQN_WK6VDzkRhIGxOu8dTPU,30.6553294,76.8552766,18,primary_cat
PBA (Professionals Badminton Academy),Fitness center,Panchkula,160104,Punjab,"Trishla Road, Peer Muchalla Rd, adjoining Sector 20, Peer Muchalla, Panchkula, Punjab 160104, India",+91 89012 95418,,4.8,80,False,"['Fitness center', 'Badminton club', 'Physical fitness program']",ChIJK5EybpSVDzkRF-uRfNbDA-0,30.6593178,76.8639906,4,primary_cat
Youngrisers Basketball Academy,Fitness center,"Panchkula, Sanauli",160104,Punjab,"Peer Muchalla Rd, Dhakoli, Panchkula, Sanauli, Punjab 160104, India",+91 98883 61018,,4.8,75,False,"['Fitness center', 'Basketball club', 'Sports club']",ChIJX1-QjtyVDzkRDO9LFBkMp9M,30.6557859,76.8552359,50,primary_cat
Yidya yog studio,Yoga studio,"Panchkula, Sanauli",160104,Punjab,"MV46+38M, Peer Muchalla, Panchkula, Sanauli, Punjab 160104, India",,,,,True,['Yoga studio'],ChIJ-QrvAACVDzkRfLAp-LByDCs,30.6552039,76.8608092,0,primary_cat
Bump N’JOY pregnancy fitness centre,Pregnancy care center,Panchkula,160104,Haryana,"BR tower, Sai Market, opposite Cake Palace, Peer Muchalla, Panchkula, Haryana 160104, India",,,4.5,2,False,['Pregnancy care center'],ChIJF45VUm2VDzkRdzdUQ5f3NKU,30.6596973,76.8678192,3,title_keyword
PASSION TAEKWONDO ACADEMY,Fitness center,"Zirakpur, Sanauli",160104,Punjab,"1st FLOOR, SAI MARKET, SCO 6, Peer Muchalla Rd, opposite HDFC BANK, Dhakoli, Zirakpur, Punjab 160104, India",+91 94782 25511,,5,90,False,"['Fitness center', 'Dance school', 'Taekwondo school', 'Gymnastics center', 'Kickboxing school', 'Martial arts school', 'Self defense school', 'Sports association', 'Sports club', 'Yoga retreat center']",ChIJO7KY6mGVDzkRejSN2s7_pCs,30.6603498,76.8623029,171,primary_cat
One Gym Fitness in,Fitness center,Zirakpur,160104,Punjab,"Second Floor, Sco No, 56, Chaura Bazar, Dhakoli, Zirakpur, Punjab 160104, India",,,5,1,True,['Fitness center'],ChIJUwEACcOUDzkR45BHoYw7N_w,30.6501117,76.8452572,0,primary_cat
Mission Fitness,Fitness center,Sanauli,160104,Punjab,"SCO 204, Vanetian Tower, Peer Muchalla, Sanauli, Punjab 160104, India",+91 99888 08821,,4.7,12,False,"['Fitness center', 'Gym']",ChIJh_3JjyGVDzkRhoeynV2sGWs,30.6575536,76.8564725,15,primary_cat
Active lifestyle yoga and wellness club,Yoga studio,"Zirakpur, Sanauli",160104,Punjab,"PLATINUM TOWERS, Peer Muchalla, Zirakpur, Sanauli, Punjab 160104, India",,,,,True,['Yoga studio'],ChIJU36nfgCVDzkRUz04nmIDnCA,30.6604074,76.8609557,1,primary_cat
Be One Fitness,Gym,"Zirakpur, Sanauli",160104,Punjab,"Sco No.8,9, Peer Muchalla Rd, opp. Bollywood heights 2, Dhakoli, Zirakpur, Sanauli, Punjab 160104, India",+91 78376 72535,https://www.instagram.com/be_one_fitness27?igsh=ZjIzMTQzbjlrdXp3,4.8,113,False,['Gym'],ChIJG2jpks6VDzkRkRJN-CkuAzI,30.6564822,76.8557497,55,primary_cat
TNT Gym & Spa,Gym,"Zirakpur, Sanauli",160104,Punjab,"Hill View Enclave, SCF 1-2-3-4, near Peer Muchalla Road, Dhakoli, Zirakpur, Sanauli, Punjab 160104, India",+91 97798 80666,https://tntgyms.com/,4.7,555,False,['Gym'],ChIJ5xh458iVDzkRzPtS7PO8grc,30.6562379,76.8531529,251,primary_cat
OG Fitness Peer Muchalla,Gym,Sanauli,160104,Punjab,"SCO 3-4, 2ND FLOOR ADJ BOLLYWOO HEIGHTS-1 , PEER MUCHALLA DHAKOLI , 268 160104, Peer Muchalla, Punjab 160104, India",+91 97819 98200,,4.7,190,False,['Gym'],ChIJdZOGUACVDzkRPbBYvQsILL0,30.65797,76.8578082,58,primary_cat
Fitness Freak,Personal trainer,Zirakpur,160104,Punjab,"Sco 1,2,3 1st and 2nd Floor, Kishanpura Rd, above HDFC Bank, Peer Muchalla, Zirakpur, Punjab 160104, India",,,4.6,30,False,"['Personal trainer', ""Women's personal trainer""]",ChIJ6-OYtpaVDzkRIbbA-LjA0s4,30.6605044,76.8628266,22,primary_cat
STAR GOLD GYM,Gym,"Daffarpur, Sanauli",160104,Punjab,"SCO # 5-6 first floor, Manku Complex, Kishanpura Rd, opp. Hotel Swan -2, Dhakoli, Daffarpur, Sanauli, Punjab 160104, India",,,4.9,36,True,['Gym'],ChIJixcoPq2VDzkRAMq1piZy4t0,30.6511559,76.8562892,31,primary_cat
Pumping Iron: Retro Gym,Gym,Zirakpur,160104,Punjab,"2nd Floor, SCO-32, Old Ambala Rd, above Titan showroom, near Yes Bank, Dhakoli, Zirakpur, Punjab 160104, India",,,5,9,False,['Gym'],ChIJiYIJ5tuVDzkRtS68eDwjAUQ,30.6516933,76.8438277,31,primary_cat
AS Fitness GYM,Gym,"Gazipur, Zirakpur",160104,Punjab,"Sco-8, Dhakoli, Gazipur, Zirakpur, Punjab 160104, India",+91 90238 16380,https://www.instagram.com/a.sfitness1122?igsh=NHBmYWpxNnFhcHJr,4.9,15,False,['Gym'],ChIJ9a6KCQCVDzkR0PqQr04dBMA,30.6472077,76.8446886,27,primary_cat
Nextiya Fitness Gym Dhakoli,Gym,Zirakpur,160104,Punjab,"JG TYRE PLAZA, Old Ambala Rd, Dhakoli, Zirakpur, Punjab 160104, India",+91 96465 97033,,5,8,False,['Gym'],ChIJOxzNsQyVDzkRdOTt7piGUkQ,30.6537783,76.8443716,1,primary_cat
VEDIC YOGSHALA I Health And Wellness Center,Yoga studio,Sanauli,160104,Punjab,"Dhakoli, Sanauli, Punjab 160104, India",+91 99153 77658,,,,True,['Yoga studio'],ChIJXzstTQCVDzkRXRbU9PvTIvM,30.6572683,76.8536234,0,primary_cat
Royal Dreamz Spa,Spa and health club,Zirakpur,160104,Punjab,"Old Ambala Rd, near HOTEL DREAMZ INN, Dhakoli, Zirakpur, Punjab 160104, India",,,4.5,28,True,['Spa and health club'],ChIJB0T2VSCVDzkRHbmWEXk4QUc,30.6512399,76.8431092,4,primary_cat
Tactical fitness,Gym,"Zirakpur, Sanauli",160104,Punjab,"Third floor, Peer Muchalla Rd, Dhakoli, Zirakpur, Sanauli, Punjab 160104, India",,,5,1,True,['Gym'],ChIJzyBGIACVDzkR3Vy4qN40IVE,30.6555601,76.8552376,1,primary_cat
"Shri balaji Complex,SCO 21-22,Dhakoli,Zirakpur",Gym,Zirakpur,160104,Punjab,"Shri balaji Complex, SCO 21-22, Dhakoli, Zirakpur, Punjab 160104, India",,https://merepanditji.com/,2.6,5,True,['Gym'],ChIJt74qU6yVDzkRBq8TyxLXaNs,30.6520763,76.8436771,1,primary_cat
Fitness Coach Praveen Rana,Personal trainer,"Zirakpur, Sanauli",160104,Punjab,"H block, ROYAL EMPIRE, 201, Peer Muchalla Rd, Dhakoli, Zirakpur, Sanauli, Punjab 160104, India",+91 85915 22456,https://parveenranafitness.com/,5,27,False,['Personal trainer'],ChIJB_YHIxmVDzkRszVdN3W3Yks,30.6532776,76.8589547,0,primary_cat
Bollywood Heights 1 Club & Gym,Building,Sanauli,160104,Punjab,"BOLLYWOOD HEIGHTS-1, Sector 20, Sanauli, Punjab 160104, India",,,,,False,['Building'],ChIJM8suDu2UDzkRsTwPBjgzVJE,30.6580168,76.8585154,0,title_keyword
Instep Gym,Gym,Zirakpur,160104,Punjab,"Plot No.27, Peer Muchalla Rd, near V5 Hotel, Peer Muchalla, Zirakpur, Punjab 160104, India",,,,,True,['Gym'],ChIJNWdPtO2VDzkRVtAqalLZzbA,30.6604772,76.8627837,2,primary_cat
M2 gym Dhakoli,Gym,Zirakpur,140603,Punjab,"GURU NANAK ENCLAVE, sco no 36 A & 37, Old Ambala Rd, near MRF tyre plaza, Wadhawa Nagar, Dhakoli, Zirakpur, Punjab 140603, India",,,5,19,False,['Gym'],ChIJ80XhvDSVDzkRyhz11nIHp2c,30.6533314,76.8445192,51,primary_cat
Next Gen. Fitness gym,Gym,Zirakpur,160104,Punjab,"2nd floor , sco-305 green city, Dhakoli, Zirakpur, Punjab 160104, India",+91 78168 90001,,4,4,False,['Gym'],ChIJx-0OmmeVDzkRrdkbNvCiB2I,30.6649455,76.8435864,18,primary_cat
Revolution fitness,Gym,Zirakpur,160104,Punjab,"Sco.7, Kishanpura Rd, Ms Enclave, Dhakoli, Zirakpur, Punjab 160104, India",,,,,False,['Gym'],ChIJ-bWKsbuVDzkRTzUb5qx7IEg,30.6544362,76.8487518,1,primary_cat
The Sharp Fitness - Gym I Cardio,Gym,"Zirakpur, Bhabat",140603,Punjab,"Shiva Enclave, Zirakpur, Bhabat, Punjab 140603, India",+91 94172 63468,,5,677,False,['Gym'],ChIJC7XEI6TrDzkRRJ9wAQMZQuQ,30.6520707,76.8034512,182,primary_cat
Maxlift gym,Gym,"Bhabat, Zirakpur",140603,Punjab,"Bhabat, Zirakpur, Punjab 140603, India",,,4.9,222,False,['Gym'],ChIJe-xzXADrDzkR905S3mgzOVg,30.6514357,76.8032285,80,primary_cat
Passion fitness club,Fitness center,Zirakpur,140603,Punjab,"1st floor , opp. Mannat enclave , Village Bhabat, Zirakpur, Punjab 140603, India",+91 6284 577 783,,4.9,169,False,['Fitness center'],ChIJSYE7FtXrDzkRGXzBCMrOGEM,30.6545714,76.802669,234,primary_cat
CLUB17 GYM,Gym,Zirakpur,140603,Punjab,"1st floor, Harmony business plaza, Highland Marg, near joshi farm, Zirakpur, Punjab 140603, India",+91 96273 93045,,5,36,False,['Gym'],ChIJUVJqXwPrDzkR7t1j8qyiTiY,30.6508972,76.8023157,24,primary_cat
Lucky Fitness Gym,Gym,"Bhabat, Zirakpur",140603,Punjab,"Highland Marg, opposite Joshi Farm, Bhabat, Zirakpur, Punjab 140603, India",+91 98555 73783,,4.8,297,False,['Gym'],ChIJd8BBy0DrDzkRwewZl4SQaqk,30.6500093,76.8023331,69,primary_cat
Fitness Paradise Gym and Spa,Gym,Zirakpur,140603,Punjab,"near post office, Shivalik Vihar, Utrathiya, Zirakpur, Punjab 140603, India",+91 87278 66666,,3.9,67,False,['Gym'],ChIJXyrgBwbrDzkRUeClsOz_ecw,30.6518306,76.8089333,24,primary_cat
ShapeAThon the fitness club,Gym,Zirakpur,140603,Punjab,"SCO-6-7, Ist and II Floor, Near Maharashtra Bank, Patiala Rd, above Dashmesh Hospital, AKS Colony, Zirakpur, Punjab 140603, India",+91 95928 90031,,4.9,379,False,['Gym'],ChIJK_On6TnrDzkRiWmo9nKYzyQ,30.651068,76.8137501,76,primary_cat
Victory Fitness Gym,Gym,"Bhabat, Zirakpur",140603,Punjab,"2nd Floor, SS Plaza, Near Riverdale Apartments Highland Marg, Nabha, Road, Bhabat, Zirakpur, Punjab 140603, India",+91 75270 43733,https://victoryfitness.co.in/,4.9,39,False,['Gym'],ChIJx2VjWv7rDzkRKw52ZaZTq_Y,30.6464603,76.8007287,16,primary_cat
